id,lat,lon,category,geometry,address,geom,address_list,region,city,clusters
638,36.16764411,-5.34715803,B,POINT (-5.34715803 36.16764411),"Calle Lutgardo López Ramírez, La Línea de la Concepción, Campo de Gibraltar, Cádiz, Andalucía, 11300, España","('36.16764411', '-5.34715803')","['Calle Lutgardo López Ramírez', 'La Línea de la Concepción', 'Campo de Gibraltar', 'Cádiz', 'Andalucía', '11300', 'España']",Andalucía,Cádiz,pending
639,38.26741662,-0.69775581,B,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante,6
640,42.26182986,3.17830899,B,POINT (3.17830899 42.26182986),"Esglesia de Santa Maria de Roses, Carrer Sant Sebastià, la Muntanyeta, Roses, Alt Empordà, Girona, Catalunya, 17480, España","('42.26182986', '3.17830899')","['Esglesia de Santa Maria de Roses', 'Carrer Sant Sebastià', 'la Muntanyeta', 'Roses', 'Alt Empordà', 'Girona', 'Catalunya', '17480', 'España']",Catalunya,Girona,pending
641,41.13909151,1.05197022,B,POINT (1.05197022 41.13909151),"Carrer de l'Arenal, Riudoms, Baix Camp, Tarragona, Catalunya, 43330, España","('41.13909151', '1.05197022')","[""Carrer de l'Arenal"", 'Riudoms', 'Baix Camp', 'Tarragona', 'Catalunya', '43330', 'España']",Catalunya,Tarragona,3
642,40.57649785,-3.93135576,B,POINT (-3.93135576 40.57649785),"Nuestra Señora de la Asunción, 26, Calle Camino de Valladolid, Urbanización Torre Alta, Los Bomberos, Torrelodones, Cuenca del Guadarrama, Comunidad de Madrid, 28250, España","('40.57649785', '-3.93135576')","['Nuestra Señora de la Asunción', '26', 'Calle Camino de Valladolid', 'Urbanización Torre Alta', 'Los Bomberos', 'Torrelodones', 'Cuenca del Guadarrama', 'Comunidad de Madrid', '28250', 'España']",Comunidad de Madrid,Cuenca del Guadarrama,11
643,40.40841191,-3.68760088,B,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
644,41.5408469,2.44658062,B,POINT (2.44658062 41.5408469),"Església de Santa Maria, Plaça Santa Maria, Centre, Mataró, Maresme, Barcelona, Catalunya, 08301, España","('41.5408469', '2.44658062')","['Església de Santa Maria', 'Plaça Santa Maria', 'Centre', 'Mataró', 'Maresme', 'Barcelona', 'Catalunya', '08301', 'España']",Catalunya,Barcelona,10
645,36.41836916,-6.14620494,B,POINT (-6.14620494 36.41836916),"Arquillo del Reloj, Calle Arquillo del Reloj, Chiclana de la Frontera, Bahía de Cádiz, Cádiz, Andalucía, 11130, España","('36.41836916', '-6.14620494')","['Arquillo del Reloj', 'Calle Arquillo del Reloj', 'Chiclana de la Frontera', 'Bahía de Cádiz', 'Cádiz', 'Andalucía', '11130', 'España']",Andalucía,Cádiz,pending
646,41.30757812,-4.91518741,B,POINT (-4.91518741 41.30757812),"Colegiata de San Antolín, 45, Plaza Mayor de la Hispanidad, Centro Histórico y Comercial, Centro, Medina del Campo, Valladolid, Castilla y León, 47400, España","('41.30757812', '-4.91518741')","['Colegiata de San Antolín', '45', 'Plaza Mayor de la Hispanidad', 'Centro Histórico y Comercial', 'Centro', 'Medina del Campo', 'Valladolid', 'Castilla y León', '47400', 'España']",Castilla y León,Valladolid,11
647,28.38932905,-16.52364703,B,POINT (-16.52364703 28.38932905),"Terraza Victoria ""Casa Egon"", Calle León, El Mayorazgo, La Orotava, Santa Cruz de Tenerife, Canarias, 38311, España","('28.38932905', '-16.52364703')","['Terraza Victoria ""Casa Egon""', 'Calle León', 'El Mayorazgo', 'La Orotava', 'Santa Cruz de Tenerife', 'Canarias', '38311', 'España']",Canarias,Santa Cruz de Tenerife,pending
648,28.45164303,-16.4444328,B,POINT (-16.4444328 28.45164303),"Calle Camino Nuevo, El Pirul, La Matanza de Acentejo, Santa Cruz de Tenerife, Canarias, 38370, España","('28.45164303', '-16.4444328')","['Calle Camino Nuevo', 'El Pirul', 'La Matanza de Acentejo', 'Santa Cruz de Tenerife', 'Canarias', '38370', 'España']",Canarias,Santa Cruz de Tenerife,pending
649,40.54104188,-3.63240185,B,POINT (-3.63240185 40.54104188),"San Pedro Apóstol, Plaza de Felipe Álvarez de Gadea, Alcobendas, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 20108, España","('40.54104188', '-3.63240185')","['San Pedro Apóstol', 'Plaza de Felipe Álvarez de Gadea', 'Alcobendas', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '20108', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,9
650,41.31472394,1.45316909,B,POINT (1.45316909 41.31472394),"Consultori Local El Montmell, Carrer d'Orient, la Joncosa del Montmell, el Montmell, Baix Penedès, Tarragona, Catalunya, 43205, España","('41.31472394', '1.45316909')","['Consultori Local El Montmell', ""Carrer d'Orient"", 'la Joncosa del Montmell', 'el Montmell', 'Baix Penedès', 'Tarragona', 'Catalunya', '43205', 'España']",Catalunya,Tarragona,3
651,41.5408469,2.44658062,B,POINT (2.44658062 41.5408469),"Església de Santa Maria, Plaça Santa Maria, Centre, Mataró, Maresme, Barcelona, Catalunya, 08301, España","('41.5408469', '2.44658062')","['Església de Santa Maria', 'Plaça Santa Maria', 'Centre', 'Mataró', 'Maresme', 'Barcelona', 'Catalunya', '08301', 'España']",Catalunya,Barcelona,10
652,36.76467854,-2.6150576,B,POINT (-2.6150576 36.76467854),"Ayuntamiento de Roquetas de Mar, 1, Plaza de la Constitución, Roquetas de Mar, Los Depósitos, Roquetas de Mar, Almería, Andalucía, 04740, España","('36.76467854', '-2.6150576')","['Ayuntamiento de Roquetas de Mar', '1', 'Plaza de la Constitución', 'Roquetas de Mar', 'Los Depósitos', 'Roquetas de Mar', 'Almería', 'Andalucía', '04740', 'España']",Andalucía,Almería,pending
653,37.12022462,-5.44898927,B,POINT (-5.44898927 37.12022462),"Castillo de Morón, Vereda del Castillo, Morón de la Frontera, Sevilla, Andalucía, España","('37.12022462', '-5.44898927')","['Castillo de Morón', 'Vereda del Castillo', 'Morón de la Frontera', 'Sevilla', 'Andalucía', 'España']",Sevilla,Morón de la Frontera,pending
654,39.47533513,-0.41745851,B,POINT (-0.41745851 39.47533513),"Colegio Sagrado Corazón, 9, Plaça de la Constitució, Mislata, l'Horta Oest, València / Valencia, Comunitat Valenciana, 46920, España","('39.47533513', '-0.41745851')","['Colegio Sagrado Corazón', '9', 'Plaça de la Constitució', 'Mislata', ""l'Horta Oest"", 'València / Valencia', 'Comunitat Valenciana', '46920', 'España']",Comunitat Valenciana,València / Valencia,13
655,38.26741662,-0.69775581,B,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante,6
656,36.27458798,-6.08856877,B,POINT (-6.08856877 36.27458798),"La Tasca de Juan, Calle Padre Caro, Conil de la Frontera, La Janda, Cádiz, Andalucía, 11140, España","('36.27458798', '-6.08856877')","['La Tasca de Juan', 'Calle Padre Caro', 'Conil de la Frontera', 'La Janda', 'Cádiz', 'Andalucía', '11140', 'España']",Andalucía,Cádiz,pending
657,40.40841191,-3.68760088,B,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
658,40.40841191,-3.68760088,B,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
659,37.67700133,-1.69930754,B,POINT (-1.69930754 37.67700133),"Ex- Colegiata de San Patricio, Calle de la Cava, Santiago, Lorca, Alto Guadalentín, Región de Murcia, España","('37.67700133', '-1.69930754')","['Ex- Colegiata de San Patricio', 'Calle de la Cava', 'Santiago', 'Lorca', 'Alto Guadalentín', 'Región de Murcia', 'España']",Región de Murcia,Lorca,6
660,41.49173695,2.03003252,B,POINT (2.03003252 41.49173695),"Sant Pere de Rubí, Plaça del Doctor Guardiet, Rubí, Vallès Occidental, Barcelona, Catalunya, 08191, España","('41.49173695', '2.03003252')","['Sant Pere de Rubí', 'Plaça del Doctor Guardiet', 'Rubí', 'Vallès Occidental', 'Barcelona', 'Catalunya', '08191', 'España']",Catalunya,Barcelona,pending
661,38.26741662,-0.69775581,B,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante,6
662,28.09912229,-16.67960607,B,POINT (-16.67960607 28.09912229),"Policia Local, Calle Nueva, Las Casas, Arona, Santa Cruz de Tenerife, Canarias, 38640, España","('28.09912229', '-16.67960607')","['Policia Local', 'Calle Nueva', 'Las Casas', 'Arona', 'Santa Cruz de Tenerife', 'Canarias', '38640', 'España']",Canarias,Santa Cruz de Tenerife,pending
663,41.48680767,2.18796375,B,POINT (2.18796375 41.48680767),"Santa Engràcia, 9, Plaça de L'Església, Montcada Centre, Montcada i Reixac, Vallès Occidental, Barcelona, Catalunya, 08110, España","('41.48680767', '2.18796375')","['Santa Engràcia', '9', ""Plaça de L'Església"", 'Montcada Centre', 'Montcada i Reixac', 'Vallès Occidental', 'Barcelona', 'Catalunya', '08110', 'España']",Catalunya,Barcelona,10
664,41.35977051,2.10138287,B,POINT (2.10138287 41.35977051),"Rico Kebab 2, Carrer Major, Centre, Districte I, l'Hospitalet de Llobregat, Barcelonès, Barcelona, Catalunya, 08801, España","('41.35977051', '2.10138287')","['Rico Kebab 2', 'Carrer Major', 'Centre', 'Districte I', ""l'Hospitalet de Llobregat"", 'Barcelonès', 'Barcelona', 'Catalunya', '08801', 'España']",Catalunya,Barcelona,8
665,40.60490535,-3.7042059,B,POINT (-3.7042059 40.60490535),"Tres Cantos, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28760, España","('40.60490535', '-3.7042059')","['Tres Cantos', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28760', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
666,43.18722478,-2.05373256,B,POINT (-2.05373256 43.18722478),"Villabona-Amasa, Tolosaldea, Gipuzkoa, Euskadi, 20150, España","('43.18722478', '-2.05373256')","['Villabona-Amasa', 'Tolosaldea', 'Gipuzkoa', 'Euskadi', '20150', 'España']",Euskadi,Gipuzkoa,0
667,37.38620512,-5.99251368,B,POINT (-5.99251368 37.38620512),"La Giralda, Plaza Virgen de los Reyes, Santa Cruz, Casco Antiguo, Sevilla, Andalucía, 41004, España","('37.38620512', '-5.99251368')","['La Giralda', 'Plaza Virgen de los Reyes', 'Santa Cruz', 'Casco Antiguo', 'Sevilla', 'Andalucía', '41004', 'España']",Andalucía,Sevilla,2
668,43.25721957,-2.92390606,B,POINT (-2.92390606 43.25721957),"Catedral de Santiago / Done Jakue katedrala, Done Jakue plazatxoa / Plazuela Santiago, Ribera / Erribera, Casco Viejo, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48005, España","('43.25721957', '-2.92390606')","['Catedral de Santiago / Done Jakue katedrala', 'Done Jakue plazatxoa / Plazuela Santiago', 'Ribera / Erribera', 'Casco Viejo', 'Ibaiondo', 'Bilbao', 'Bizkaia', 'Euskadi', '48005', 'España']",Euskadi,Bizkaia,0
669,39.57114699,2.65181698,B,POINT (2.65181698 39.57114699),"Lizarrán, Plaça Major, el Call, Canamunt, Palma, Illes Balears, 07002, España","('39.57114699', '2.65181698')","['Lizarrán', 'Plaça Major', 'el Call', 'Canamunt', 'Palma', 'Illes Balears', '07002', 'España']",Illes Balears,Palma,8
670,43.20340038,-2.04978935,B,POINT (-2.04978935 43.20340038),"Frontoia, Herriko Plaza, Aduna, Tolosaldea, Gipuzkoa, Euskadi, 20150, España","('43.20340038', '-2.04978935')","['Frontoia', 'Herriko Plaza', 'Aduna', 'Tolosaldea', 'Gipuzkoa', 'Euskadi', '20150', 'España']",Euskadi,Gipuzkoa,0
671,42.43264078,1.92634012,B,POINT (1.92634012 42.43264078),"Campanar de Santa Maria, Plaça de Sta Maria, Puigcerdà, Cerdanya, Girona, Catalunya, 17520, España","('42.43264078', '1.92634012')","['Campanar de Santa Maria', 'Plaça de Sta Maria', 'Puigcerdà', 'Cerdanya', 'Girona', 'Catalunya', '17520', 'España']",Catalunya,Girona,pending
672,43.25721957,-2.92390606,B,POINT (-2.92390606 43.25721957),"Catedral de Santiago / Done Jakue katedrala, Done Jakue plazatxoa / Plazuela Santiago, Ribera / Erribera, Casco Viejo, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48005, España","('43.25721957', '-2.92390606')","['Catedral de Santiago / Done Jakue katedrala', 'Done Jakue plazatxoa / Plazuela Santiago', 'Ribera / Erribera', 'Casco Viejo', 'Ibaiondo', 'Bilbao', 'Bizkaia', 'Euskadi', '48005', 'España']",Euskadi,Bizkaia,0
673,37.1777585,-6.95728548,B,POINT (-6.95728548 37.1777585),"Torre Almenara, Calle Jazmín, El Cerrito, Punta Umbría, Comarca Metropolitana de Huelva, Huelva, Andalucía, 21100, España","('37.1777585', '-6.95728548')","['Torre Almenara', 'Calle Jazmín', 'El Cerrito', 'Punta Umbría', 'Comarca Metropolitana de Huelva', 'Huelva', 'Andalucía', '21100', 'España']",Andalucía,Huelva,1
674,40.57837609,-4.003986,B,POINT (-4.003986 40.57837609),"Asunción de Nuestra Señora, 1, Plaza de la Iglesia, Urbanizaciónn San Gregorio, Canteros, Galapagar, Cuenca del Guadarrama, Comunidad de Madrid, 28260, España","('40.57837609', '-4.003986')","['Asunción de Nuestra Señora', '1', 'Plaza de la Iglesia', 'Urbanizaciónn San Gregorio', 'Canteros', 'Galapagar', 'Cuenca del Guadarrama', 'Comunidad de Madrid', '28260', 'España']",Comunidad de Madrid,Cuenca del Guadarrama,11
675,43.16798721,-2.63090395,B,POINT (-2.63090395 43.16798721),"Andra Mari, Andra Mari kalea, San Fausto, Durango, Bizkaia, Euskadi, 48200, España","('43.16798721', '-2.63090395')","['Andra Mari', 'Andra Mari kalea', 'San Fausto', 'Durango', 'Bizkaia', 'Euskadi', '48200', 'España']",Euskadi,Bizkaia,0
676,38.26741662,-0.69775581,B,POINT (-0.69775581 38.26741662),"2AC, plaça del Congrés Eucarístic, Pisos Blaus, la Vila, Elx / Elche, el Baix Vinalopó, Alacant / Alicante, Comunitat Valenciana, 03201, España","('38.26741662', '-0.69775581')","['2AC', 'plaça del Congrés Eucarístic', 'Pisos Blaus', 'la Vila', 'Elx / Elche', 'el Baix Vinalopó', 'Alacant / Alicante', 'Comunitat Valenciana', '03201', 'España']",Comunitat Valenciana,Alacant / Alicante,6
677,37.40429728,-1.5811258,B,POINT (-1.5811258 37.40429728),"Iglesia de San José, Calle Juan Pablo I, Águilas, Alto Guadalentín, Región de Murcia, 30880, España","('37.40429728', '-1.5811258')","['Iglesia de San José', 'Calle Juan Pablo I', 'Águilas', 'Alto Guadalentín', 'Región de Murcia', '30880', 'España']",Región de Murcia,Alto Guadalentín,6
678,37.38620512,-5.99251368,B,POINT (-5.99251368 37.38620512),"La Giralda, Plaza Virgen de los Reyes, Santa Cruz, Casco Antiguo, Sevilla, Andalucía, 41004, España","('37.38620512', '-5.99251368')","['La Giralda', 'Plaza Virgen de los Reyes', 'Santa Cruz', 'Casco Antiguo', 'Sevilla', 'Andalucía', '41004', 'España']",Andalucía,Sevilla,2
679,42.20127351,2.19082613,B,POINT (2.19082613 42.20127351),"Monestir de Santa Maria de Ripoll, Plaça de l'Ajuntament, Ripoll, Ripollès, Girona, Catalunya, 17500, España","('42.20127351', '2.19082613')","['Monestir de Santa Maria de Ripoll', ""Plaça de l'Ajuntament"", 'Ripoll', 'Ripollès', 'Girona', 'Catalunya', '17500', 'España']",Catalunya,Girona,pending
680,40.60490535,-3.7042059,B,POINT (-3.7042059 40.60490535),"Tres Cantos, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28760, España","('40.60490535', '-3.7042059')","['Tres Cantos', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28760', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
681,41.98186075,2.82411899,B,POINT (2.82411899 41.98186075),"Església del Sagrat Cor, Carrer de l'Albereda, Barri Vell, Girona, Gironès, Girona, Catalunya, 17002, España","('41.98186075', '2.82411899')","['Església del Sagrat Cor', ""Carrer de l'Albereda"", 'Barri Vell', 'Girona', 'Gironès', 'Girona', 'Catalunya', '17002', 'España']",Catalunya,Girona,10
682,41.98186075,2.82411899,B,POINT (2.82411899 41.98186075),"Església del Sagrat Cor, Carrer de l'Albereda, Barri Vell, Girona, Gironès, Girona, Catalunya, 17002, España","('41.98186075', '2.82411899')","['Església del Sagrat Cor', ""Carrer de l'Albereda"", 'Barri Vell', 'Girona', 'Gironès', 'Girona', 'Catalunya', '17002', 'España']",Catalunya,Girona,10
683,41.15410725,1.10986118,B,POINT (1.10986118 41.15410725),"Jizan, Plaça de Sant Pere, Casc Antic, Reus, Baix Camp, Tarragona, Catalunya, 43201, España","('41.15410725', '1.10986118')","['Jizan', 'Plaça de Sant Pere', 'Casc Antic', 'Reus', 'Baix Camp', 'Tarragona', 'Catalunya', '43201', 'España']",Catalunya,Tarragona,3
684,43.25721957,-2.92390606,B,POINT (-2.92390606 43.25721957),"Catedral de Santiago / Done Jakue katedrala, Done Jakue plazatxoa / Plazuela Santiago, Ribera / Erribera, Casco Viejo, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48005, España","('43.25721957', '-2.92390606')","['Catedral de Santiago / Done Jakue katedrala', 'Done Jakue plazatxoa / Plazuela Santiago', 'Ribera / Erribera', 'Casco Viejo', 'Ibaiondo', 'Bilbao', 'Bizkaia', 'Euskadi', '48005', 'España']",Euskadi,Bizkaia,0
685,41.15410725,1.10986118,B,POINT (1.10986118 41.15410725),"Jizan, Plaça de Sant Pere, Casc Antic, Reus, Baix Camp, Tarragona, Catalunya, 43201, España","('41.15410725', '1.10986118')","['Jizan', 'Plaça de Sant Pere', 'Casc Antic', 'Reus', 'Baix Camp', 'Tarragona', 'Catalunya', '43201', 'España']",Catalunya,Tarragona,3
686,42.85058789,-2.67275685,B,POINT (-2.67275685 42.85058789),"Catedral de Santa María / Santa Maria katedrala, Frai Zacarias Martinez kalea/Calle Fray Zacarías Martínez, Alde Zaharra/Casco Viejo, Vitoria-Gasteiz, Gasteizko kuadrilla/Cuadrilla de Vitoria, Araba/Álava, Euskadi, 01001, España","('42.85058789', '-2.67275685')","['Catedral de Santa María / Santa Maria katedrala', 'Frai Zacarias Martinez kalea/Calle Fray Zacarías Martínez', 'Alde Zaharra/Casco Viejo', 'Vitoria-Gasteiz', 'Gasteizko kuadrilla/Cuadrilla de Vitoria', 'Araba/Álava', 'Euskadi', '01001', 'España']",Euskadi,Araba/Álava,0
687,43.31113782,-3.0066296,B,POINT (-3.0066296 43.31113782),"Loterías y Apuestas del Estado, Calle Doctor Fléming, Txabarri-La Iberia, Sestao, Andraka, Bizkaia, Euskadi, 48620, España","('43.31113782', '-3.0066296')","['Loterías y Apuestas del Estado', 'Calle Doctor Fléming', 'Txabarri-La Iberia', 'Sestao', 'Andraka', 'Bizkaia', 'Euskadi', '48620', 'España']",Euskadi,Bizkaia,0
688,43.25721957,-2.92390606,B,POINT (-2.92390606 43.25721957),"Catedral de Santiago / Done Jakue katedrala, Done Jakue plazatxoa / Plazuela Santiago, Ribera / Erribera, Casco Viejo, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48005, España","('43.25721957', '-2.92390606')","['Catedral de Santiago / Done Jakue katedrala', 'Done Jakue plazatxoa / Plazuela Santiago', 'Ribera / Erribera', 'Casco Viejo', 'Ibaiondo', 'Bilbao', 'Bizkaia', 'Euskadi', '48005', 'España']",Euskadi,Bizkaia,0
689,38.34548705,-0.4831832,B,POINT (-0.4831832 38.34548705),"5, calle San José, Santa Cruz, Alacant / Alicante, l'Alacantí, Alacant / Alicante, Comunitat Valenciana, 03001, España","('38.34548705', '-0.4831832')","['5', 'calle San José', 'Santa Cruz', 'Alacant / Alicante', ""l'Alacantí"", 'Alacant / Alicante', 'Comunitat Valenciana', '03001', 'España']",Comunitat Valenciana,Alacant / Alicante,pending
690,40.40841191,-3.68760088,B,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
691,36.41836916,-6.14620494,B,POINT (-6.14620494 36.41836916),"Arquillo del Reloj, Calle Arquillo del Reloj, Chiclana de la Frontera, Bahía de Cádiz, Cádiz, Andalucía, 11130, España","('36.41836916', '-6.14620494')","['Arquillo del Reloj', 'Calle Arquillo del Reloj', 'Chiclana de la Frontera', 'Bahía de Cádiz', 'Cádiz', 'Andalucía', '11130', 'España']",Andalucía,Cádiz,pending
692,43.23529698,-2.88543426,B,POINT (-2.88543426 43.23529698),"Helduentzako Liburutegia -- Biblioteca de Adultos, 2, Ibagane kalea, Arizgoiti, Basauri, Bizkaia, Euskadi, 48970, España","('43.23529698', '-2.88543426')","['Helduentzako Liburutegia -- Biblioteca de Adultos', '2', 'Ibagane kalea', 'Arizgoiti', 'Basauri', 'Bizkaia', 'Euskadi', '48970', 'España']",Euskadi,Bizkaia,0
693,40.40841191,-3.68760088,B,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares,pending
694,41.91718159,3.16397764,B,POINT (3.16397764 41.91718159),"Església Parroquial de Sant Martí, Carrer de l'Allada, Palafrugell, Baix Empordà, Girona, Catalunya, 17200, España","('41.91718159', '3.16397764')","['Església Parroquial de Sant Martí', ""Carrer de l'Allada"", 'Palafrugell', 'Baix Empordà', 'Girona', 'Catalunya', '17200', 'España']",Catalunya,Girona,pending
695,43.25721957,-2.92390606,B,POINT (-2.92390606 43.25721957),"Catedral de Santiago / Done Jakue katedrala, Done Jakue plazatxoa / Plazuela Santiago, Ribera / Erribera, Casco Viejo, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48005, España","('43.25721957', '-2.92390606')","['Catedral de Santiago / Done Jakue katedrala', 'Done Jakue plazatxoa / Plazuela Santiago', 'Ribera / Erribera', 'Casco Viejo', 'Ibaiondo', 'Bilbao', 'Bizkaia', 'Euskadi', '48005', 'España']",Euskadi,Bizkaia,0
696,43.31451965,-2.68146436,B,POINT (-2.68146436 43.31451965),"Udetxea, Iturburu kalea, Agirregana auzunea, Gernika-Lumo, Bizkaia, Euskadi, 48300, España","('43.31451965', '-2.68146436')","['Udetxea', 'Iturburu kalea', 'Agirregana auzunea', 'Gernika-Lumo', 'Bizkaia', 'Euskadi', '48300', 'España']",Euskadi,Bizkaia,0
697,42.18183793,2.48816559,B,POINT (2.48816559 42.18183793),"El Mig Restaurant, Plaça del Mig, Malagrida, Olot, Garrotxa, Girona, Catalunya, 17810, España","('42.18183793', '2.48816559')","['El Mig Restaurant', 'Plaça del Mig', 'Malagrida', 'Olot', 'Garrotxa', 'Girona', 'Catalunya', '17810', 'España']",Catalunya,Girona,pending
698,36.84732147,-2.94948207,B,POINT (-2.94948207 36.84732147),"Plaza San Pedro, Berja, Alcaudique, Berja, Almería, Andalucía, 04760, España","('36.84732147', '-2.94948207')","['Plaza San Pedro', 'Berja', 'Alcaudique', 'Berja', 'Almería', 'Andalucía', '04760', 'España']",Andalucía,Almería,7
699,41.67042597,2.2625552,B,POINT (2.2625552 41.67042597),"Carrer de Josep Carreras, Grup Banyó, l'Ametlla del Vallès, Vallès Oriental, Barcelona, Catalunya, 08480, España","('41.67042597', '2.2625552')","['Carrer de Josep Carreras', 'Grup Banyó', ""l'Ametlla del Vallès"", 'Vallès Oriental', 'Barcelona', 'Catalunya', '08480', 'España']",Catalunya,Barcelona,10
700,36.64510025,-4.68702469,B,POINT (-4.68702469 36.64510025),"Plaza Baja, Barrio de San Antón, Alhaurín el Grande, Valle del Guadalhorce, Málaga, Andalucía, España","('36.64510025', '-4.68702469')","['Plaza Baja', 'Barrio de San Antón', 'Alhaurín el Grande', 'Valle del Guadalhorce', 'Málaga', 'Andalucía', 'España']",Málaga,Valle del Guadalhorce,12
701,41.2838885,1.2473842,B,POINT (1.2473842 41.2838885),"Carrer de l'Escrivania, Valls, Alt Camp, Tarragona, Catalunya, 43491, España","('41.2838885', '1.2473842')","[""Carrer de l'Escrivania"", 'Valls', 'Alt Camp', 'Tarragona', 'Catalunya', '43491', 'España']",Catalunya,Tarragona,3
702,39.85312121,-0.15473206,B,POINT (-0.15473206 39.85312121),"Plaça Major, Grupo 1º de mayo, Nules, la Plana Baixa, Castelló / Castellón, Comunitat Valenciana, 12520, España","('39.85312121', '-0.15473206')","['Plaça Major', 'Grupo 1º de mayo', 'Nules', 'la Plana Baixa', 'Castelló / Castellón', 'Comunitat Valenciana', '12520', 'España']",Comunitat Valenciana,Castelló / Castellón,13
