id,lat,lon,category,geometry,address,geom,address_list,region,city
4032,39.56680347,-0.53062592,C,POINT (-0.53062592 39.56680347),"18, Carrer Major, L'Eliana, el Camp de Túria, València / Valencia, Comunitat Valenciana, 46183, España","('39.56680347', '-0.53062592')","['18', 'Carrer Major', ""L'Eliana"", 'el Camp de Túria', 'València / Valencia', 'Comunitat Valenciana', '46183', 'España']",Comunitat Valenciana,València / Valencia
4033,42.2678359,2.96027805,C,POINT (2.96027805 42.2678359),"Sant Pere de Figueres, Carrer de Sant Pere, Figueres, Alt Empordà, Girona, Catalunya, 17600, España","('42.2678359', '2.96027805')","['Sant Pere de Figueres', 'Carrer de Sant Pere', 'Figueres', 'Alt Empordà', 'Girona', 'Catalunya', '17600', 'España']",Catalunya,Girona
4034,28.65823293,-17.91422603,C,POINT (-17.91422603 28.65823293),"Mosaic, Avenida Doctor Fleming, Montaña Tenisca, Hermosilla, Los Llanos de Aridane, Santa Cruz de Tenerife, Canarias, 38768, España","('28.65823293', '-17.91422603')","['Mosaic', 'Avenida Doctor Fleming', 'Montaña Tenisca', 'Hermosilla', 'Los Llanos de Aridane', 'Santa Cruz de Tenerife', 'Canarias', '38768', 'España']",Canarias,Santa Cruz de Tenerife
4035,28.6501792,-17.8783481,C,POINT (-17.8783481 28.6501792),"Iveco, Avenida Tanausú, Padrón, El Calvario, El Paso, Santa Cruz de Tenerife, Canarias, 38750, España","('28.6501792', '-17.8783481')","['Iveco', 'Avenida Tanausú', 'Padrón', 'El Calvario', 'El Paso', 'Santa Cruz de Tenerife', 'Canarias', '38750', 'España']",Canarias,Santa Cruz de Tenerife
4036,43.47387001,-8.162579736,C,POINT (-8.162579736 43.47387001),"Concello de Fene, Avenida do Concello, O Cádavo, Fene, Ferrol, Galicia, 15500, España","('43.47387001', '-8.162579736')","['Concello de Fene', 'Avenida do Concello', 'O Cádavo', 'Fene', 'Ferrol', 'Galicia', '15500', 'España']",Galicia,Ferrol
4037,39.47534441,-0.37565717,C,POINT (-0.37565717 39.47534441),"Catedral de Valencia, Carrer del Micalet, la Seu, Ciutat Vella, València, Comarca de València, València / Valencia, Comunitat Valenciana, 46003, España","('39.47534441', '-0.37565717')","['Catedral de Valencia', 'Carrer del Micalet', 'la Seu', 'Ciutat Vella', 'València', 'Comarca de València', 'València / Valencia', 'Comunitat Valenciana', '46003', 'España']",Comunitat Valenciana,València / Valencia
4038,39.72665412,-0.26048852,C,POINT (-0.26048852 39.72665412),"Plaça Major, Faura, el Camp de Morvedre, València / Valencia, Comunitat Valenciana, 46512, España","('39.72665412', '-0.26048852')","['Plaça Major', 'Faura', 'el Camp de Morvedre', 'València / Valencia', 'Comunitat Valenciana', '46512', 'España']",Comunitat Valenciana,València / Valencia
4039,42.25961136,3.07630065,C,POINT (3.07630065 42.25961136),"Basílica de Santa Maria, Plaça de Mossèn Cinto Verdaguer, Castelló d'Empuries, Castelló d'Empúries, Alt Empordà, Girona, Catalunya, 17486, España","('42.25961136', '3.07630065')","['Basílica de Santa Maria', 'Plaça de Mossèn Cinto Verdaguer', ""Castelló d'Empuries"", ""Castelló d'Empúries"", 'Alt Empordà', 'Girona', 'Catalunya', '17486', 'España']",Catalunya,Girona
4040,43.24853917,-8.582146156,C,POINT (-8.582146156 43.24853917),"Casa do Concello da Laracha, Praza do Concello, A Miñoteira, Leborís, A Laracha, Galicia, 15145, España","('43.24853917', '-8.582146156')","['Casa do Concello da Laracha', 'Praza do Concello', 'A Miñoteira', 'Leborís', 'A Laracha', 'Galicia', '15145', 'España']",Galicia,A Laracha
4041,39.49486693,-0.68276913,C,POINT (-0.68276913 39.49486693),"Iglesia Parroquial de San Lucas Evangelista, Plaza de la Iglesia, Cheste, La Hoya de Buñol, València / Valencia, Comunitat Valenciana, 46380, España","('39.49486693', '-0.68276913')","['Iglesia Parroquial de San Lucas Evangelista', 'Plaza de la Iglesia', 'Cheste', 'La Hoya de Buñol', 'València / Valencia', 'Comunitat Valenciana', '46380', 'España']",Comunitat Valenciana,València / Valencia
4042,41.65645655,-0.87928652,C,POINT (-0.87928652 41.65645655),"8, Plaza de Nuestra Señora del Pilar, Casco Antiguo, Zaragoza, Aragón, 50003, España","('41.65645655', '-0.87928652')","['8', 'Plaza de Nuestra Señora del Pilar', 'Casco Antiguo', 'Zaragoza', 'Aragón', '50003', 'España']",Aragón,Zaragoza
4043,41.58400778,-4.58001053,C,POINT (-4.58001053 41.58400778),"Iglesia de Nuestra Señora de la Asunción, Callejón de la Iglesia, Virgen de la Guía, Tudela de Duero, Valladolid, Castilla y León, España","('41.58400778', '-4.58001053')","['Iglesia de Nuestra Señora de la Asunción', 'Callejón de la Iglesia', 'Virgen de la Guía', 'Tudela de Duero', 'Valladolid', 'Castilla y León', 'España']",Valladolid,Tudela de Duero
4044,40.65586958,-4.69771277,C,POINT (-4.69771277 40.65586958),"Catedral de Ávila, Calle San Segundo, Ávila, Castilla y León, 05001, España","('40.65586958', '-4.69771277')","['Catedral de Ávila', 'Calle San Segundo', 'Ávila', 'Castilla y León', '05001', 'España']",Castilla y León,Ávila
4045,41.91031171,0.1946465,C,POINT (0.1946465 41.91031171),"La Carrasca, Monzón, Cinca Medio, Huesca, Aragón, España","('41.91031171', '0.1946465')","['La Carrasca', 'Monzón', 'Cinca Medio', 'Huesca', 'Aragón', 'España']",Huesca,Cinca Medio
4046,36.18524931,-5.49277944,C,POINT (-5.49277944 36.18524931),"Plaza de la Iglesia, Urbanización Pisos la Viñuela, Los Barrios, Campo de Gibraltar, Cádiz, Andalucía, España","('36.18524931', '-5.49277944')","['Plaza de la Iglesia', 'Urbanización Pisos la Viñuela', 'Los Barrios', 'Campo de Gibraltar', 'Cádiz', 'Andalucía', 'España']",Cádiz,Campo de Gibraltar
4047,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
4048,37.54077247,-5.07543598,C,POINT (-5.07543598 37.54077247),"Iglesia de San Gil, Calle de San Antonio, Écija, Sevilla, Andalucía, 41400, España","('37.54077247', '-5.07543598')","['Iglesia de San Gil', 'Calle de San Antonio', 'Écija', 'Sevilla', 'Andalucía', '41400', 'España']",Andalucía,Sevilla
4049,36.83892362,-2.46413188,C,POINT (-2.46413188 36.83892362),"Oficina de Correos, Calle Padre Luque, El Santo, Oliveros, Almería, Andalucía, 04001, España","('36.83892362', '-2.46413188')","['Oficina de Correos', 'Calle Padre Luque', 'El Santo', 'Oliveros', 'Almería', 'Andalucía', '04001', 'España']",Andalucía,Almería
4050,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
4051,43.03296225,-2.4145444,C,POINT (-2.4145444 43.03296225),"San Migel Parrokia, 1, Unibertsitate etorbidea, Errekalde, Oñati, Debagoiena, Gipuzkoa, Euskadi, 20560, España","('43.03296225', '-2.4145444')","['San Migel Parrokia', '1', 'Unibertsitate etorbidea', 'Errekalde', 'Oñati', 'Debagoiena', 'Gipuzkoa', 'Euskadi', '20560', 'España']",Euskadi,Gipuzkoa
4052,41.11910287,1.2584219,C,POINT (1.2584219 41.11910287),"Catedral de Tarragona, Pla de la Seu, Part Alta, Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España","('41.11910287', '1.2584219')","['Catedral de Tarragona', 'Pla de la Seu', 'Part Alta', 'Tarragona', 'Tarragonès', 'Tarragona', 'Catalunya', '43001', 'España']",Catalunya,Tarragona
4053,41.11910287,1.2584219,C,POINT (1.2584219 41.11910287),"Catedral de Tarragona, Pla de la Seu, Part Alta, Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España","('41.11910287', '1.2584219')","['Catedral de Tarragona', 'Pla de la Seu', 'Part Alta', 'Tarragona', 'Tarragonès', 'Tarragona', 'Catalunya', '43001', 'España']",Catalunya,Tarragona
4054,37.17641932,-3.60001883,C,POINT (-3.60001883 37.17641932),"Calle Pie de la Torre, Sagrario, Centro - Sagrario, Centro, Granada, Comarca de la Vega de Granada, Granada, Andalucía, 18001, España","('37.17641932', '-3.60001883')","['Calle Pie de la Torre', 'Sagrario', 'Centro - Sagrario', 'Centro', 'Granada', 'Comarca de la Vega de Granada', 'Granada', 'Andalucía', '18001', 'España']",Andalucía,Granada
4055,43.34003194,-1.78736072,C,POINT (-1.78736072 43.34003194),"5, Eskoleta karrika, Beraun, Irun, Bidasoa Beherea / Bajo Bidasoa, Gipuzkoa, Euskadi, 20304, España","('43.34003194', '-1.78736072')","['5', 'Eskoleta karrika', 'Beraun', 'Irun', 'Bidasoa Beherea / Bajo Bidasoa', 'Gipuzkoa', 'Euskadi', '20304', 'España']",Euskadi,Gipuzkoa
4056,37.48806452,-5.97908069,C,POINT (-5.97908069 37.48806452),"Parroquia Nuestra Señora de las Nieves, Plaza España, La Rinconada, Sevilla, Andalucía, 41200, España","('37.48806452', '-5.97908069')","['Parroquia Nuestra Señora de las Nieves', 'Plaza España', 'La Rinconada', 'Sevilla', 'Andalucía', '41200', 'España']",Andalucía,Sevilla
4057,28.37265254,-16.64986882,C,POINT (-16.64986882 28.37265254),"El Farrobo, La Guancha, Santa Cruz de Tenerife, Canarias, 38440, España","('28.37265254', '-16.64986882')","['El Farrobo', 'La Guancha', 'Santa Cruz de Tenerife', 'Canarias', '38440', 'España']",Canarias,Santa Cruz de Tenerife
4058,41.11910287,1.2584219,C,POINT (1.2584219 41.11910287),"Catedral de Tarragona, Pla de la Seu, Part Alta, Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España","('41.11910287', '1.2584219')","['Catedral de Tarragona', 'Pla de la Seu', 'Part Alta', 'Tarragona', 'Tarragonès', 'Tarragona', 'Catalunya', '43001', 'España']",Catalunya,Tarragona
4059,41.12136946,1.18007857,C,POINT (1.18007857 41.12136946),"Farmàcia Escoda Llop, Oriol, 56, Carrer del Raval, la Canonja, Tarragonès, Tarragona, Catalunya, 43110, España","('41.12136946', '1.18007857')","['Farmàcia Escoda Llop', 'Oriol', '56', 'Carrer del Raval', 'la Canonja', 'Tarragonès', 'Tarragona', 'Catalunya', '43110', 'España']",Catalunya,Tarragona
4060,36.46528609,-6.20514669,C,POINT (-6.20514669 36.46528609),"Real Observatorio de la Armada, Calle Antonio de Ulloa, San Fernando, Bahía de Cádiz, Cádiz, Andalucía, 11110, España","('36.46528609', '-6.20514669')","['Real Observatorio de la Armada', 'Calle Antonio de Ulloa', 'San Fernando', 'Bahía de Cádiz', 'Cádiz', 'Andalucía', '11110', 'España']",Andalucía,Cádiz
4061,37.52645229,-5.24916945,C,POINT (-5.24916945 37.52645229),"Calle Giralda, La Luisiana, Sevilla, Andalucía, 41430, España","('37.52645229', '-5.24916945')","['Calle Giralda', 'La Luisiana', 'Sevilla', 'Andalucía', '41430', 'España']",Andalucía,Sevilla
4062,41.28435413,1.55192697,C,POINT (1.55192697 41.28435413),"Plaça del Castell, Llorenç del Penedès, Baix Penedès, Tarragona, Catalunya, 43712, España","('41.28435413', '1.55192697')","['Plaça del Castell', 'Llorenç del Penedès', 'Baix Penedès', 'Tarragona', 'Catalunya', '43712', 'España']",Catalunya,Tarragona
4063,35.29072222,-2.94721111,C,POINT (-2.94721111 35.29072222),"Calle del Doctor Juan Rios García, Barrio Príncipe de Asturias, Melilla, 52001, España","('35.29072222', '-2.94721111')","['Calle del Doctor Juan Rios García', 'Barrio Príncipe de Asturias', 'Melilla', '52001', 'España']",Melilla,Barrio Príncipe de Asturias
4064,43.34003194,-1.78736072,C,POINT (-1.78736072 43.34003194),"5, Eskoleta karrika, Beraun, Irun, Bidasoa Beherea / Bajo Bidasoa, Gipuzkoa, Euskadi, 20304, España","('43.34003194', '-1.78736072')","['5', 'Eskoleta karrika', 'Beraun', 'Irun', 'Bidasoa Beherea / Bajo Bidasoa', 'Gipuzkoa', 'Euskadi', '20304', 'España']",Euskadi,Gipuzkoa
4065,41.08777318,0.95911492,C,POINT (0.95911492 41.08777318),"Plaça de Joan Mirò, Mont-roig del Camp, Baix Camp, Tarragona, Catalunya, 43300, España","('41.08777318', '0.95911492')","['Plaça de Joan Mirò', 'Mont-roig del Camp', 'Baix Camp', 'Tarragona', 'Catalunya', '43300', 'España']",Catalunya,Tarragona
4066,37.28894862,-5.91334407,C,POINT (-5.91334407 37.28894862),"Calle Virgilio Mattoni, Bda. Federico Mayo, Dos Hermanas, Sevilla, Andalucía, 41702, España","('37.28894862', '-5.91334407')","['Calle Virgilio Mattoni', 'Bda. Federico Mayo', 'Dos Hermanas', 'Sevilla', 'Andalucía', '41702', 'España']",Andalucía,Sevilla
4067,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
4068,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
4069,40.22098739,0.19581098,C,POINT (0.19581098 40.22098739),"Iglesia parroquial de San Bartolomé, Calle Alar, Torreblanca, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12596, España","('40.22098739', '0.19581098')","['Iglesia parroquial de San Bartolomé', 'Calle Alar', 'Torreblanca', 'la Plana Alta', 'Castelló / Castellón', 'Comunitat Valenciana', '12596', 'España']",Comunitat Valenciana,Castelló / Castellón
4070,37.28383805,-6.05111441,C,POINT (-6.05111441 37.28383805),"Calle Gravina, Coria del Río, Sevilla, Andalucía, 41100, España","('37.28383805', '-6.05111441')","['Calle Gravina', 'Coria del Río', 'Sevilla', 'Andalucía', '41100', 'España']",Andalucía,Sevilla
4071,39.40993709,-0.39951769,C,POINT (-0.39951769 39.40993709),"Calle de Valencia, Alquería de Soria, Massanassa, l'Horta Sud, València / Valencia, Comunitat Valenciana, 46470, España","('39.40993709', '-0.39951769')","['Calle de Valencia', 'Alquería de Soria', 'Massanassa', ""l'Horta Sud"", 'València / Valencia', 'Comunitat Valenciana', '46470', 'España']",Comunitat Valenciana,València / Valencia
4072,40.61957159,0.59230274,C,POINT (0.59230274 40.61957159),"Santa Maria Trinitat, Plaça de Carles III, la Ràpita, Montsià, Tarragona, Catalunya, 43540, España","('40.61957159', '0.59230274')","['Santa Maria Trinitat', 'Plaça de Carles III', 'la Ràpita', 'Montsià', 'Tarragona', 'Catalunya', '43540', 'España']",Catalunya,Tarragona
4073,43.03296225,-2.4145444,C,POINT (-2.4145444 43.03296225),"San Migel Parrokia, 1, Unibertsitate etorbidea, Errekalde, Oñati, Debagoiena, Gipuzkoa, Euskadi, 20560, España","('43.03296225', '-2.4145444')","['San Migel Parrokia', '1', 'Unibertsitate etorbidea', 'Errekalde', 'Oñati', 'Debagoiena', 'Gipuzkoa', 'Euskadi', '20560', 'España']",Euskadi,Gipuzkoa
4074,36.18524931,-5.49277944,C,POINT (-5.49277944 36.18524931),"Plaza de la Iglesia, Urbanización Pisos la Viñuela, Los Barrios, Campo de Gibraltar, Cádiz, Andalucía, España","('36.18524931', '-5.49277944')","['Plaza de la Iglesia', 'Urbanización Pisos la Viñuela', 'Los Barrios', 'Campo de Gibraltar', 'Cádiz', 'Andalucía', 'España']",Cádiz,Campo de Gibraltar
4075,42.22815991,-2.09983984,C,POINT (-2.09983984 42.22815991),"Calle Santa Clara, Arnedo, La Rioja, 26580, España","('42.22815991', '-2.09983984')","['Calle Santa Clara', 'Arnedo', 'La Rioja', '26580', 'España']",La Rioja,Arnedo
4076,40.01343634,-3.79673062,C,POINT (-3.79673062 40.01343634),"Iglesia Parroquial de Nuestra Señora de la Asunción, Calle Iglesia, Alameda de la Sagra, La Sagra, Toledo, Castilla-La Mancha, 45250, España","('40.01343634', '-3.79673062')","['Iglesia Parroquial de Nuestra Señora de la Asunción', 'Calle Iglesia', 'Alameda de la Sagra', 'La Sagra', 'Toledo', 'Castilla-La Mancha', '45250', 'España']",Castilla-La Mancha,Toledo
4077,36.83892362,-2.46413188,C,POINT (-2.46413188 36.83892362),"Oficina de Correos, Calle Padre Luque, El Santo, Oliveros, Almería, Andalucía, 04001, España","('36.83892362', '-2.46413188')","['Oficina de Correos', 'Calle Padre Luque', 'El Santo', 'Oliveros', 'Almería', 'Andalucía', '04001', 'España']",Andalucía,Almería
4078,36.83892362,-2.46413188,C,POINT (-2.46413188 36.83892362),"Oficina de Correos, Calle Padre Luque, El Santo, Oliveros, Almería, Andalucía, 04001, España","('36.83892362', '-2.46413188')","['Oficina de Correos', 'Calle Padre Luque', 'El Santo', 'Oliveros', 'Almería', 'Andalucía', '04001', 'España']",Andalucía,Almería
4079,36.92280153,-5.54691548,C,POINT (-5.54691548 36.92280153),"Iglesia de Santa María Magdalena, Calle San Juan, Barriada ""20 Viviendas"", Puerto Serrano, Sierra de Cádiz, Cádiz, Andalucía, España","('36.92280153', '-5.54691548')","['Iglesia de Santa María Magdalena', 'Calle San Juan', 'Barriada ""20 Viviendas""', 'Puerto Serrano', 'Sierra de Cádiz', 'Cádiz', 'Andalucía', 'España']",Cádiz,Sierra de Cádiz
4080,43.05312883,-2.17981927,C,POINT (-2.17981927 43.05312883),"Iglesia de Santa María de la Asunción, 6, Santa Maria kalea, Ordizia, Goierri, Gipuzkoa, Euskadi, 20240, España","('43.05312883', '-2.17981927')","['Iglesia de Santa María de la Asunción', '6', 'Santa Maria kalea', 'Ordizia', 'Goierri', 'Gipuzkoa', 'Euskadi', '20240', 'España']",Euskadi,Gipuzkoa
4081,40.12412418,-3.84923771,C,POINT (-3.84923771 40.12412418),"Plaza Hermanos Fernández Criado, Illescas, La Sagra, Toledo, Castilla-La Mancha, 45200, España","('40.12412418', '-3.84923771')","['Plaza Hermanos Fernández Criado', 'Illescas', 'La Sagra', 'Toledo', 'Castilla-La Mancha', '45200', 'España']",Castilla-La Mancha,Toledo
4082,37.14008707,-1.85016798,C,POINT (-1.85016798 37.14008707),"Cuesta de la Fuente, Mojácar, Almería, Andalucía, 04638, España","('37.14008707', '-1.85016798')","['Cuesta de la Fuente', 'Mojácar', 'Almería', 'Andalucía', '04638', 'España']",Andalucía,Almería
4083,35.88810209,-5.30675127,C,POINT (-5.30675127 35.88810209),"Centro Global 2, Calle Isabel Cabral, La Salud, Ceuta, 51001, España","('35.88810209', '-5.30675127')","['Centro Global 2', 'Calle Isabel Cabral', 'La Salud', 'Ceuta', '51001', 'España']",Ceuta,La Salud
4084,37.28383805,-6.05111441,C,POINT (-6.05111441 37.28383805),"Calle Gravina, Coria del Río, Sevilla, Andalucía, 41100, España","('37.28383805', '-6.05111441')","['Calle Gravina', 'Coria del Río', 'Sevilla', 'Andalucía', '41100', 'España']",Andalucía,Sevilla
4085,37.87292437,-5.62009557,C,POINT (-5.62009557 37.87292437),"Parroquia Santa Maria de la Encarnacion, Plaza Padre Félix, Constantina, Sevilla, Andalucía, 41450, España","('37.87292437', '-5.62009557')","['Parroquia Santa Maria de la Encarnacion', 'Plaza Padre Félix', 'Constantina', 'Sevilla', 'Andalucía', '41450', 'España']",Andalucía,Sevilla
4086,38.56115283,-6.33990452,C,POINT (-6.33990452 38.56115283),"Iglesia de Nuestra Señora del Valle, Calle Francisco Pizarro, Villafranca de los Barros, Tierra de Barros, Badajoz, Extremadura, 06220, España","('38.56115283', '-6.33990452')","['Iglesia de Nuestra Señora del Valle', 'Calle Francisco Pizarro', 'Villafranca de los Barros', 'Tierra de Barros', 'Badajoz', 'Extremadura', '06220', 'España']",Extremadura,Badajoz
4087,38.42617898,-6.4193056,C,POINT (-6.4193056 38.42617898),"Capilla de San José, Calle San José, Zafra, Zafra - Río Bodión, Badajoz, Extremadura, 06300, España","('38.42617898', '-6.4193056')","['Capilla de San José', 'Calle San José', 'Zafra', 'Zafra - Río Bodión', 'Badajoz', 'Extremadura', '06300', 'España']",Extremadura,Badajoz
4088,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
4089,36.74574584,-3.52123441,C,POINT (-3.52123441 36.74574584),"Iglesia Parroquial de Nuestra Señora de la Encarnación, Calle Pieza, Motril, Comarca de la Costa Granadina, Granada, Andalucía, 18600, España","('36.74574584', '-3.52123441')","['Iglesia Parroquial de Nuestra Señora de la Encarnación', 'Calle Pieza', 'Motril', 'Comarca de la Costa Granadina', 'Granada', 'Andalucía', '18600', 'España']",Andalucía,Granada
4090,42.84403213,-1.66943787,C,POINT (-1.66943787 42.84403213),"Berriozar , casco antiguo, Etxebakar, Berriozar, Iruñerria / Comarca de Pamplona, Navarra - Nafarroa, 31013, España","('42.84403213', '-1.66943787')","['Berriozar ', 'casco antiguo', 'Etxebakar', 'Berriozar', 'Iruñerria / Comarca de Pamplona', 'Navarra - Nafarroa', '31013', 'España']",Navarra - Nafarroa,Iruñerria / Comarca de Pamplona
4091,37.28894862,-5.91334407,C,POINT (-5.91334407 37.28894862),"Calle Virgilio Mattoni, Bda. Federico Mayo, Dos Hermanas, Sevilla, Andalucía, 41702, España","('37.28894862', '-5.91334407')","['Calle Virgilio Mattoni', 'Bda. Federico Mayo', 'Dos Hermanas', 'Sevilla', 'Andalucía', '41702', 'España']",Andalucía,Sevilla
4092,40.05108914,-4.20979125,C,POINT (-4.20979125 40.05108914),"Parroquia de San Juan Bautista, 1, Calle Pío XII, Fuensalida, Torrijos, Toledo, Castilla-La Mancha, 45510, España","('40.05108914', '-4.20979125')","['Parroquia de San Juan Bautista', '1', 'Calle Pío XII', 'Fuensalida', 'Torrijos', 'Toledo', 'Castilla-La Mancha', '45510', 'España']",Castilla-La Mancha,Toledo
4093,40.10250566,-3.76725206,C,POINT (-3.76725206 40.10250566),"Calle de Pablo Arias, Esquivias, La Sagra, Toledo, Castilla-La Mancha, 45221, España","('40.10250566', '-3.76725206')","['Calle de Pablo Arias', 'Esquivias', 'La Sagra', 'Toledo', 'Castilla-La Mancha', '45221', 'España']",Castilla-La Mancha,Toledo
4094,40.10250566,-3.76725206,C,POINT (-3.76725206 40.10250566),"Calle de Pablo Arias, Esquivias, La Sagra, Toledo, Castilla-La Mancha, 45221, España","('40.10250566', '-3.76725206')","['Calle de Pablo Arias', 'Esquivias', 'La Sagra', 'Toledo', 'Castilla-La Mancha', '45221', 'España']",Castilla-La Mancha,Toledo
4095,36.46528609,-6.20514669,C,POINT (-6.20514669 36.46528609),"Real Observatorio de la Armada, Calle Antonio de Ulloa, San Fernando, Bahía de Cádiz, Cádiz, Andalucía, 11110, España","('36.46528609', '-6.20514669')","['Real Observatorio de la Armada', 'Calle Antonio de Ulloa', 'San Fernando', 'Bahía de Cádiz', 'Cádiz', 'Andalucía', '11110', 'España']",Andalucía,Cádiz
4096,40.65586958,-4.69771277,C,POINT (-4.69771277 40.65586958),"Catedral de Ávila, Calle San Segundo, Ávila, Castilla y León, 05001, España","('40.65586958', '-4.69771277')","['Catedral de Ávila', 'Calle San Segundo', 'Ávila', 'Castilla y León', '05001', 'España']",Castilla y León,Ávila
4097,40.22098739,0.19581098,C,POINT (0.19581098 40.22098739),"Iglesia parroquial de San Bartolomé, Calle Alar, Torreblanca, la Plana Alta, Castelló / Castellón, Comunitat Valenciana, 12596, España","('40.22098739', '0.19581098')","['Iglesia parroquial de San Bartolomé', 'Calle Alar', 'Torreblanca', 'la Plana Alta', 'Castelló / Castellón', 'Comunitat Valenciana', '12596', 'España']",Comunitat Valenciana,Castelló / Castellón
4098,40.12412418,-3.84923771,C,POINT (-3.84923771 40.12412418),"Plaza Hermanos Fernández Criado, Illescas, La Sagra, Toledo, Castilla-La Mancha, 45200, España","('40.12412418', '-3.84923771')","['Plaza Hermanos Fernández Criado', 'Illescas', 'La Sagra', 'Toledo', 'Castilla-La Mancha', '45200', 'España']",Castilla-La Mancha,Toledo
4099,41.22043068,1.53501367,C,POINT (1.53501367 41.22043068),"Plaça Vella, el Vendrell, Baix Penedès, Tarragona, Catalunya, 43700, España","('41.22043068', '1.53501367')","['Plaça Vella', 'el Vendrell', 'Baix Penedès', 'Tarragona', 'Catalunya', '43700', 'España']",Catalunya,Tarragona
4100,40.40841191,-3.68760088,C,POINT (-3.68760088 40.40841191),"Edificio Villanueva, Calle de Alfonso XII, Jerónimos, Retiro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28014, España","('40.40841191', '-3.68760088')","['Edificio Villanueva', 'Calle de Alfonso XII', 'Jerónimos', 'Retiro', 'Madrid', 'Área metropolitana de Madrid y Corredor del Henares', 'Comunidad de Madrid', '28014', 'España']",Comunidad de Madrid,Área metropolitana de Madrid y Corredor del Henares
4101,41.11910287,1.2584219,C,POINT (1.2584219 41.11910287),"Catedral de Tarragona, Pla de la Seu, Part Alta, Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España","('41.11910287', '1.2584219')","['Catedral de Tarragona', 'Pla de la Seu', 'Part Alta', 'Tarragona', 'Tarragonès', 'Tarragona', 'Catalunya', '43001', 'España']",Catalunya,Tarragona
4102,37.33233031,-2.30432229,C,POINT (-2.30432229 37.33233031),"Calle Canteras, Macael, Valle del Almanzora, Almería, Andalucía, 04867, España","('37.33233031', '-2.30432229')","['Calle Canteras', 'Macael', 'Valle del Almanzora', 'Almería', 'Andalucía', '04867', 'España']",Andalucía,Almería
4103,38.99588053,-1.85574745,C,POINT (-1.85574745 38.99588053),"3, Calle Martínez Villena, Villacerrada-Centro, Albacete, Castilla-La Mancha, 02001, España","('38.99588053', '-1.85574745')","['3', 'Calle Martínez Villena', 'Villacerrada-Centro', 'Albacete', 'Castilla-La Mancha', '02001', 'España']",Castilla-La Mancha,Albacete
4104,41.11910287,1.2584219,C,POINT (1.2584219 41.11910287),"Catedral de Tarragona, Pla de la Seu, Part Alta, Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España","('41.11910287', '1.2584219')","['Catedral de Tarragona', 'Pla de la Seu', 'Part Alta', 'Tarragona', 'Tarragonès', 'Tarragona', 'Catalunya', '43001', 'España']",Catalunya,Tarragona
